stdio    D         file_stdio.c:110  file_stdio_fopen                 [   0.00000] opening C:\Users\szymo\Downloads\Arkanoid-master\Arkanoid-master\bin\Debug\allegro5.cfg r
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.10919] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.10919] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.10920] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.10920] added dtor for sample_instance 0000000002136C10, func 0000000061BE59F2
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.10921] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.10921] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.10922] 
stdio    D         file_stdio.c:110  file_stdio_fopen                 [   0.10922] opening music.wav rb
wav      I                wav.c:124  wav_open                         [   0.10936] Ignoring chunk: LIST
wav      E                wav.c:121  wav_open                         [   0.10937] Bad RIFF type.
dtor     D               dtor.c:196  _al_register_destructor          [   0.10938] added dtor for sample 000000000216F1B0, func 0000000061BEDDDC
stdio    D         file_stdio.c:110  file_stdio_fopen                 [   0.11994] opening hit_sound1.wav rb
wav      I                wav.c:124  wav_open                         [   0.12008] Ignoring chunk: LIST
wav      E                wav.c:121  wav_open                         [   0.12009] Bad RIFF type.
dtor     D               dtor.c:196  _al_register_destructor          [   0.12010] added dtor for sample 000000000216F240, func 0000000061BEDDDC
stdio    D         file_stdio.c:110  file_stdio_fopen                 [   0.12016] opening hit_sound2.wav rb
wav      I                wav.c:124  wav_open                         [   0.12022] Ignoring chunk: LIST
wav      E                wav.c:121  wav_open                         [   0.12023] Bad RIFF type.
dtor     D               dtor.c:196  _al_register_destructor          [   0.12025] added dtor for sample 000000000216F3C0, func 0000000061BEDDDC
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.12033] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.12034]  0.707107 0.000000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.12035]  0.000000 0.707107
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.12035] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.12036]  0.141421 0.000000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.12037]  0.000000 0.141421
stdio    D         file_stdio.c:110  file_stdio_fopen                 [   0.12039] opening obrazki/tlo.png rb
stdio    D         file_stdio.c:110  file_stdio_fopen                 [   0.12048] opening obrazki/tlo.png rb
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.12057] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.12058] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.12058] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.12059] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.12059] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.12060] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.12060] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.12061] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.12061] Fake format
d3d      D         d3d_disp.cpp:1196 real_choose_bitmap_format        [   0.12062] Alpha doesn't match
d3d      D         d3d_disp.cpp:1203 real_choose_bitmap_format        [   0.12062] Adapter format is 23
d3d      D         d3d_disp.cpp:1206 real_choose_bitmap_format        [   0.12063] Found a format
d3d      I         d3d_disp.cpp:2377 d3d_create_bitmap                [   0.12064] Chose bitmap format 9
dtor     D               dtor.c:196  _al_register_destructor          [   0.12087] added dtor for bitmap 000000000216D570, func 0000000061AC1BE5
stdio    D         file_stdio.c:110  file_stdio_fopen                 [   0.13855] opening obrazki/platforma_gracza.png rb
stdio    D         file_stdio.c:110  file_stdio_fopen                 [   0.13872] opening obrazki/platforma_gracza.png rb
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.13879] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.13879] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.13880] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.13880] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.13881] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.13881] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.13882] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.13882] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.13883] Fake format
d3d      D         d3d_disp.cpp:1196 real_choose_bitmap_format        [   0.13883] Alpha doesn't match
d3d      D         d3d_disp.cpp:1203 real_choose_bitmap_format        [   0.13884] Adapter format is 23
d3d      D         d3d_disp.cpp:1206 real_choose_bitmap_format        [   0.13884] Found a format
d3d      I         d3d_disp.cpp:2377 d3d_create_bitmap                [   0.13885] Chose bitmap format 9
dtor     D               dtor.c:196  _al_register_destructor          [   0.13903] added dtor for bitmap 000000000216CEB0, func 0000000061AC1BE5
stdio    D         file_stdio.c:110  file_stdio_fopen                 [   0.14318] opening obrazki/platforma_gracza_bonus.png rb
stdio    D         file_stdio.c:110  file_stdio_fopen                 [   0.14335] opening obrazki/platforma_gracza_bonus.png rb
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.14341] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.14342] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.14343] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.14343] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.14344] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.14344] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.14345] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.14345] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.14346] Fake format
d3d      D         d3d_disp.cpp:1196 real_choose_bitmap_format        [   0.14346] Alpha doesn't match
d3d      D         d3d_disp.cpp:1203 real_choose_bitmap_format        [   0.14347] Adapter format is 23
d3d      D         d3d_disp.cpp:1206 real_choose_bitmap_format        [   0.14347] Found a format
d3d      I         d3d_disp.cpp:2377 d3d_create_bitmap                [   0.14348] Chose bitmap format 9
dtor     D               dtor.c:196  _al_register_destructor          [   0.14358] added dtor for bitmap 000000000216D210, func 0000000061AC1BE5
stdio    D         file_stdio.c:110  file_stdio_fopen                 [   0.14372] opening obrazki/cegla_zi1.png rb
stdio    D         file_stdio.c:110  file_stdio_fopen                 [   0.14382] opening obrazki/cegla_zi1.png rb
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.14387] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.14388] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.14388] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.14389] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.14389] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.14390] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.14390] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.14391] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.14391] Fake format
d3d      D         d3d_disp.cpp:1196 real_choose_bitmap_format        [   0.14392] Alpha doesn't match
d3d      D         d3d_disp.cpp:1203 real_choose_bitmap_format        [   0.14392] Adapter format is 23
d3d      D         d3d_disp.cpp:1206 real_choose_bitmap_format        [   0.14393] Found a format
d3d      I         d3d_disp.cpp:2377 d3d_create_bitmap                [   0.14393] Chose bitmap format 9
dtor     D               dtor.c:196  _al_register_destructor          [   0.14402] added dtor for bitmap 000000000216BC20, func 0000000061AC1BE5
stdio    D         file_stdio.c:110  file_stdio_fopen                 [   0.14437] opening obrazki/cegla_zo1.png rb
stdio    D         file_stdio.c:110  file_stdio_fopen                 [   0.14448] opening obrazki/cegla_zo1.png rb
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.14453] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.14454] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.14454] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.14455] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.14455] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.14456] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.14456] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.14456] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.14457] Fake format
d3d      D         d3d_disp.cpp:1196 real_choose_bitmap_format        [   0.14457] Alpha doesn't match
d3d      D         d3d_disp.cpp:1203 real_choose_bitmap_format        [   0.14458] Adapter format is 23
d3d      D         d3d_disp.cpp:1206 real_choose_bitmap_format        [   0.14459] Found a format
d3d      I         d3d_disp.cpp:2377 d3d_create_bitmap                [   0.14459] Chose bitmap format 9
dtor     D               dtor.c:196  _al_register_destructor          [   0.14470] added dtor for bitmap 000000000216D3C0, func 0000000061AC1BE5
stdio    D         file_stdio.c:110  file_stdio_fopen                 [   0.14504] opening obrazki/cegla_zo2.png rb
stdio    D         file_stdio.c:110  file_stdio_fopen                 [   0.14514] opening obrazki/cegla_zo2.png rb
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.14520] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.14520] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.14521] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.14521] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.14522] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.14522] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.14522] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.14523] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   0.14523] Fake format
d3d      D         d3d_disp.cpp:1196 real_choose_bitmap_format        [   0.14524] Alpha doesn't match
d3d      D         d3d_disp.cpp:1203 real_choose_bitmap_format        [   0.14524] Adapter format is 23
d3d      D         d3d_disp.cpp:1206 real_choose_bitmap_format        [   0.14525] Found a format
d3d      I         d3d_disp.cpp:2377 d3d_create_bitmap                [   0.14525] Chose bitmap format 9
dtor     D               dtor.c:196  _al_register_destructor          [   0.14535] added dtor for bitmap 000000000216D060, func 0000000061AC1BE5
